;movieId;recommendation;title;genres;year
15187;77316;0.1746031746031746;City of Life and Death (Nanjing! Nanjing!);['Drama', 'War'];2009
6236;6334;0.1746031746031746;Blue Car;['Drama'];2002
3256;3342;0.1746031746031746;Birdy;['Drama', 'War'];1984
15192;77332;0.1746031746031746;Don's Plum;['Drama'];2001
15196;77344;0.1746031746031746;Chizuko's Younger Sister (Futari);['Drama'];1991
15211;77433;0.1746031746031746;Ten Commandments, The;['Drama'];1923
3247;3333;0.1746031746031746;Killing of Sister George, The;['Drama'];1968
15222;77491;0.1746031746031746;Last Voyage, The;['Drama'];1960
6231;6329;0.1746031746031746;Manic;['Drama'];2001
15225;77509;0.1746031746031746;Pinky;['Drama'];1949
15226;77517;0.1746031746031746;Tobruk;['Drama', 'War'];1967
15173;77238;0.1746031746031746;Decision Before Dawn;['Drama', 'War'];1951
15160;77189;0.1746031746031746;Desperate Journey;['Drama', 'War'];1942
6243;6341;0.1746031746031746;Shape of Things, The;['Drama'];2003
6254;6352;0.1746031746031746;Lambada;['Drama'];1990
15087;76217;0.1746031746031746;Bass Ackwards;['Drama'];2010
15094;76269;0.1746031746031746;Chalte Chalte;['Drama'];2003
15099;76291;0.1746031746031746;Karan Arjun;['Drama'];1995
15103;76303;0.1746031746031746;Mark of the Devil (Hexen bis aufs Blut gequält);['Drama', 'Horror'];1970
15114;76714;0.1746031746031746;Five Star Final;['Drama'];1931
6256;6354;0.1746031746031746;Carpetbaggers, The;['Drama'];1964
6253;6351;0.1746031746031746;Hysterical Blindness;['Drama'];2002
15146;76864;0.1746031746031746;Cooking with Stella;['Drama'];2009
15134;76808;0.1746031746031746;Way I Spent the End of the World, The (Cum mi-am petrecut sfarsitul lumii);['Drama'];2006
3266;3352;0.1746031746031746;Brown's Requiem;['Drama'];1998
3264;3350;0.1746031746031746;Raisin in the Sun, A;['Drama'];1961
5604;5702;0.1746031746031746;When Time Ran Out... (Day the World Ended, The);['Action', 'Adventure'];1980
15143;76836;0.1746031746031746;Most Beautiful, The (Ichiban utsukushiku);['Drama'];1944
15145;76862;0.1746031746031746;Education of Charlie Banks, The;['Drama'];2007
15229;77550;0.1746031746031746;Blood and Sand;['Drama'];1941
3245;3331;0.1746031746031746;My Tutor;['Drama'];1983
15374;78224;0.1746031746031746;Our Dancing Daughters;['Drama'];1928
15246;77719;0.1746031746031746;Voyager (Homo Faber);['Drama'];1991
3233;3319;0.1746031746031746;Judy Berlin;['Drama'];1999
15313;78014;0.1746031746031746;Peck on the Cheek, A (Kannathil Muthamittal);['Drama', 'War'];2002
15314;78016;0.1746031746031746;Times and Winds (Bes vakit);['Drama'];2006
15315;78019;0.1746031746031746;Adam Resurrected;['Drama', 'War'];2008
15317;78025;0.1746031746031746;Ritual (Shiki-Jitsu);['Drama'];2000
15318;78030;0.1746031746031746;Stoic;['Drama'];2009
6209;6307;0.1746031746031746;Iceman Cometh, The;['Drama'];1973
15327;78057;0.1746031746031746;Adventures of Tarzan;['Action', 'Adventure'];1921
15331;78066;0.1746031746031746;Sada;['Drama'];1998
15332;78068;0.1746031746031746;Aerial Gunner;['Drama', 'War'];1943
15345;78103;0.1746031746031746;Shake Hands with the Devil;['Drama', 'War'];2007
3226;3312;0.1746031746031746;McCullochs, The;['Drama'];1975
15356;78145;0.1746031746031746;Reunion;['Drama'];1989
15366;78192;0.1746031746031746;Firaaq;['Drama'];2008
15368;78201;0.1746031746031746;The Past Is a Foreign Land;['Drama'];2008
15310;78006;0.1746031746031746;Phantom (O Fantasma);['Drama'];2000
15308;78000;0.1746031746031746;Deficit (Déficit);['Drama'];2007
15306;77985;0.1746031746031746;Father and Son (Otets i syn);['Drama'];2003
15277;77837;0.1746031746031746;You Don't Know Jack;['Drama'];2010
3243;3329;0.1746031746031746;Year My Voice Broke, The;['Drama'];1987
6223;6321;0.1746031746031746;Stella;['Drama'];1990
15263;77788;0.1746031746031746;Good Heart, The;['Drama'];2009
5613;5711;0.1746031746031746;Marianne & Juliane (Die Bleierne Zeit);['Drama'];1981
15269;77810;0.1746031746031746;Diary of a Nymphomaniac (Diario de una Ninfómana);['Drama'];2008
15275;77833;0.1746031746031746;Armadillo;['Documentary', 'Drama'];2010
15284;77875;0.1746031746031746;L'enfance nue (Naked Childhood);['Drama'];1968
15305;77983;0.1746031746031746;Rancho Notorious;['Drama', 'Western'];1952
15287;77891;0.1746031746031746;Little Fugitive;['Drama'];1953
15290;77899;0.1746031746031746;I'll Cry Tomorrow;['Drama'];1955
15293;77917;0.1746031746031746;Inn in Tokyo, An (Tôkyô no yado);['Drama'];1935
15294;77919;0.1746031746031746;Chalk Garden, The;['Drama'];1964
15300;77951;0.1746031746031746;Bonhoeffer: Agent of Grace;['Drama'];2000
15303;77979;0.1746031746031746;Johnny Mad Dog;['Drama', 'War'];2008
14578;72850;0.1746031746031746;My Friend Ivan Lapshin (Moy drug Ivan Lapshin);['Drama'];1984
14576;72846;0.1746031746031746;Days and Nights in the Forest (Aranyer Din Ratri);['Drama'];1970
13528;66854;0.1746031746031746;Shara (Sharasojyu);['Drama'];2003
13904;69569;0.1746031746031746;Jet Pilot;['Drama'];1957
13910;69626;0.1746031746031746;Houdini;['Drama'];1953
13913;69652;0.1746031746031746;120;['Drama', 'War'];2008
13915;69666;0.1746031746031746;Samson and Delilah;['Drama'];2009
13927;69712;0.1746031746031746;My Sister's Keeper;['Drama'];2009
3567;3657;0.1746031746031746;Pandora and the Flying Dutchman;['Drama'];1951
13936;69753;0.1746031746031746;Pittsburgh;['Drama'];1942
6490;6599;0.1746031746031746;Accattone;['Drama'];1961
13939;69761;0.1746031746031746;Through the Olive Trees (Zire darakhatan zeyton);['Drama'];1994
3565;3655;0.1746031746031746;Blow-Out (La grande bouffe);['Drama'];1973
5547;5645;0.1746031746031746;Texasville;['Drama'];1990
13958;69849;0.1746031746031746;Roots;['Drama', 'War'];1977
13960;69858;0.1746031746031746;Love unto Death (L'amour a mort);['Drama'];1984
13961;69860;0.1746031746031746;Eichmann;['Drama', 'War'];2007
6485;6594;0.1746031746031746;Seaside (Bord de Mer);['Drama'];2002
3559;3649;0.1746031746031746;American Gigolo;['Drama'];1980
13908;69609;0.1746031746031746;Holly;['Drama'];2006
6496;6605;0.1746031746031746;Man in the Glass Booth, The;['Drama'];1975
5543;5641;0.1746031746031746;Moderns, The;['Drama'];1988
6497;6606;0.1746031746031746;Purpose;['Drama'];2002
13841;69299;0.1746031746031746;Free Soul, A;['Drama'];1931
13842;69302;0.1746031746031746;Momma's Man;['Drama'];2008
6513;6622;0.1746031746031746;Carnages (a.k.a. Carnage);['Drama'];2002
6504;6613;0.1746031746031746;Day of the Dolphin, The;['Drama'];1973
13853;69358;0.1746031746031746;American Violet;['Drama'];2008
3588;3678;0.1746031746031746;Man with the Golden Arm, The;['Drama'];1955
6502;6611;0.1746031746031746;Umberto D.;['Drama'];1952
3586;3676;0.1746031746031746;Eraserhead;['Drama', 'Horror'];1977
6500;6609;0.1746031746031746;Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il);['Drama'];1964
5546;5644;0.1746031746031746;Pride of the Yankees, The;['Drama'];1942
13877;69464;0.1746031746031746;Angels of the Universe (Englar alheimsins);['Drama'];2000
13880;69475;0.1746031746031746;Dutchman;['Drama'];1967
6498;6607;0.1746031746031746;Red Pony, The;['Drama'];1949
13884;69487;0.1746031746031746;Anna Lucasta;['Drama'];1958
13888;69498;0.1746031746031746;Ronde, La;['Drama'];1950
13967;69906;0.1746031746031746;Possessed;['Drama', 'Horror'];2000
6483;6592;0.1746031746031746;Secret Lives of Dentists, The;['Drama'];2002
13968;69908;0.1746031746031746;Group, The;['Drama'];1966
6482;6591;0.1746031746031746;Magdalene Sisters, The;['Drama'];2002
14046;70370;0.1746031746031746;The Boys from Fengkuei;['Drama'];1983
14047;70372;0.1746031746031746;The Sandwich Man;['Drama'];1983
6456;6565;0.1746031746031746;Seabiscuit;['Drama'];2003
14052;70421;0.1746031746031746;A Summer at Grandpa's;['Drama'];1984
14053;70423;0.1746031746031746;A Time to Live, a Time to Die;['Drama'];1985
14059;70490;0.1746031746031746;Trail Beyond, The;['Action', 'Adventure', 'Western'];1934
5558;5656;0.1746031746031746;Festival in Cannes;['Drama'];2001
14073;70537;0.1746031746031746;Moliere;['Drama'];1978
14075;70543;0.1746031746031746;Japanese Girls at the Harbor (Minato no nihon musume);['Drama'];1933
14077;70549;0.1746031746031746;Doing Time on Maple Drive;['Drama'];1992
14090;70609;0.1746031746031746;Katze im Sack;['Drama'];2005
14091;70611;0.1746031746031746;Traffic Affairs (Mitfahrer);['Drama'];2004
14092;70629;0.1746031746031746;Waterland;['Drama'];1992
14096;70649;0.1746031746031746;A City of Sadness;['Drama'];1989
5561;5659;0.1746031746031746;Rocking Horse Winner, The;['Drama', 'Horror'];1950
14043;70355;0.1746031746031746;Daddy Nostalgia (Daddy Nostalgie);['Drama'];1990
14041;70342;0.1746031746031746;Séraphine;['Drama', 'War'];2008
3546;3636;0.1746031746031746;Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train);['Drama'];1998
13999;70088;0.1746031746031746;Jonathan Livingston Seagull;['Drama'];1973
13971;69919;0.1746031746031746;Mark of Cain, The;['Drama'];2007
13983;69971;0.1746031746031746;Ludwig;['Drama'];1972
13985;69979;0.1746031746031746;Haaveiden kehä;['Drama'];2002
13987;69986;0.1746031746031746;Cold Water (Eau Froide, L');['Drama'];1994
13990;69995;0.1746031746031746;Tokyo Sonata;['Drama'];2008
3555;3645;0.1746031746031746;Cleo from 5 to 7 (Cléo de 5 à 7);['Drama'];1962
14014;70173;0.1746031746031746;Afterburn;['Drama'];1992
3547;3637;0.1746031746031746;Vagabond (Sans toit ni loi);['Drama'];1985
3551;3641;0.1746031746031746;Woman of Paris, A;['Drama'];1923
14018;70186;0.1746031746031746;Heimat - A Chronicle of Germany (Heimat - Eine deutsche Chronik);['Drama'];1984
6465;6574;0.1746031746031746;Eve of Destruction;['Action', 'Sci-Fi', 'Thriller'];1991
6462;6571;0.1746031746031746;Mondays in the Sun (Lunes al sol, Los);['Drama'];2002
14028;70235;0.1746031746031746;Dallas 362;['Drama'];2003
14029;70237;0.1746031746031746;Moonshot;['Drama'];2009
5544;5642;0.1746031746031746;Onion Field, The;['Drama'];1979
13831;69241;0.1746031746031746;Berlin Alexanderplatz;['Drama'];1980
3425;3514;0.1746031746031746;Joe Gould's Secret;['Drama'];2000
3659;3749;0.1746031746031746;Time Regained (Temps retrouvé, Le);['Drama'];1999
13628;67865;0.1746031746031746;Land of Happines (Onnen maa);['Drama'];1993
13633;67876;0.1746031746031746;Kansas Raiders;['Action', 'Adventure', 'Western'];1950
3657;3747;0.1746031746031746;Jesus' Son;['Drama'];1999
3656;3746;0.1746031746031746;Butterfly (La lengua de las mariposas);['Drama'];1999
13648;67931;0.1746031746031746;Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô);['Action', 'Adventure'];1945
13652;67983;0.1746031746031746;Gardens of the Night;['Drama'];2008
6555;6664;0.1746031746031746;Commando;['Action', 'Adventure'];1985
13657;68039;0.1746031746031746;Life Is What You Make It (Linha de Passe);['Drama'];2008
5539;5637;0.1746031746031746;Flirting;['Drama'];1991
3652;3742;0.1746031746031746;Battleship Potemkin;['Drama', 'War'];1925
13666;68137;0.1746031746031746;Nana;['Drama'];2005
3648;3738;0.1746031746031746;Sugarland Express, The;['Drama'];1974
3647;3737;0.1746031746031746;Lonely Are the Brave;['Drama', 'Western'];1962
13673;68173;0.1746031746031746;Strike (Stachka);['Drama'];1925
13676;68180;0.1746031746031746;Bab'Aziz -The Prince Who Contemplated His Soul;['Drama'];2005
6560;6669;0.1746031746031746;Ikiru;['Drama'];1952
3660;3750;0.1746031746031746;Boricua's Bond;['Drama'];2000
3607;3697;0.1746031746031746;Predator 2;['Action', 'Sci-Fi', 'Thriller'];1990
13617;67792;0.1746031746031746;Black Balloon, The;['Drama'];2008
13534;66870;0.1746031746031746;Everlasting Moments (Maria Larssons eviga ögonblick);['Drama'];2008
6566;6675;0.1746031746031746;Far;['Drama'];2001
13540;66927;0.1746031746031746;Tokyo.Sora;['Drama'];2002
13549;66983;0.1746031746031746;Hasty Heart, The;['Drama'];1949
6564;6673;0.1746031746031746;Ay, Carmela! (¡Ay, Carmela!);['Drama', 'War'];1990
13557;67135;0.1746031746031746;Night Has a Thousand Eyes;['Drama', 'Film-Noir'];1948
13559;67140;0.1746031746031746;Blonde Venus;['Drama'];1932
6562;6671;0.1746031746031746;Angel at My Table, An;['Drama'];1990
13565;67223;0.1746031746031746;Sugar;['Drama'];2008
13566;67233;0.1746031746031746;Young Thugs: Nostalgia (Kishiwada shônen gurentai: Bôkyô);['Drama'];1998
13574;67300;0.1746031746031746;Immortal Sergeant;['Drama', 'War'];1943
13584;67370;0.1746031746031746;Third Part of the Night, The (Trzecia czesc nocy);['Drama', 'Horror', 'War'];1972
3666;3756;0.1746031746031746;Golden Bowl, The;['Drama'];2000
13611;67706;0.1746031746031746;Union Station;['Drama', 'Film-Noir'];1950
13615;67784;0.1746031746031746;Cake Eaters, The;['Drama'];2007
13677;68194;0.1746031746031746;Damned United, The;['Drama'];2009
3646;3736;0.1746031746031746;Ace in the Hole (Big Carnival, The);['Drama'];1951
3644;3734;0.1746031746031746;Prince of the City;['Drama'];1981
3643;3733;0.1746031746031746;Paper Chase, The;['Drama'];1973
13752;68674;0.1746031746031746;Merry Gentleman, The;['Drama'];2008
3623;3713;0.1746031746031746;Long Walk Home, The;['Drama'];1990
3621;3711;0.1746031746031746;Sarafina!;['Drama'];1992
6534;6643;0.1746031746031746;Tokyo Story (Tôkyô monogatari);['Drama'];1953
13770;68872;0.1746031746031746;Paisan (Paisà);['Drama', 'War'];1946
13771;68874;0.1746031746031746;Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles;['Drama'];1975
6532;6641;0.1746031746031746;Code Unknown (Code inconnu: Récit incomplet de divers voyages);['Drama'];2000
13778;68901;0.1746031746031746;Chop Shop;['Drama'];2007
13781;68921;0.1746031746031746;Moontide;['Drama', 'Film-Noir'];1942
13793;68967;0.1746031746031746;Summer Hours (Heure d'été, L');['Drama'];2008
6531;6640;0.1746031746031746;Where the Rivers Flow North;['Drama'];1993
6524;6633;0.1746031746031746;Prince of Jutland (a.k.a. Royal Deceit);['Drama'];1994
13801;69061;0.1746031746031746;Personal Effects;['Drama'];2009
13805;69088;0.1746031746031746;War Game, The;['Documentary', 'Drama', 'War'];1965
13807;69103;0.1746031746031746;Welcome;['Drama'];2009
3624;3714;0.1746031746031746;Clara's Heart;['Drama'];1988
13746;68650;0.1746031746031746;Powder Blue;['Drama'];2009
13744;68645;0.1746031746031746;Man in the Middle;['Drama', 'War'];1963
6540;6649;0.1746031746031746;Tunes of Glory;['Drama'];1960
13691;68263;0.1746031746031746;Mammoth (Mammut);['Drama'];2009
13692;68265;0.1746031746031746;Days Between, The (In den Tag hinein);['Drama'];2001
13694;68271;0.1746031746031746;Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui);['Drama'];1964
13698;68319;0.1746031746031746;X-Men Origins: Wolverine;['Action', 'Sci-Fi', 'Thriller'];2009
13699;68324;0.1746031746031746;Girlfriend Experience, The;['Drama'];2009
3634;3724;0.1746031746031746;Coming Home;['Drama', 'War'];1978
13718;68495;0.1746031746031746;Love Sick (Legaturi bolnavicioase);['Drama'];2006
13743;68614;0.1746031746031746;Seduction of Joe Tynan, The;['Drama'];1979
3633;3723;0.1746031746031746;Hamlet;['Drama'];1990
13720;68511;0.1746031746031746;Black Ice (Musta jää);['Drama'];2007
13733;68552;0.1746031746031746;Crossing Over;['Drama'];2009
3630;3720;0.1746031746031746;Sunshine;['Drama'];1999
6538;6647;0.1746031746031746;Business of Fancydancing, The;['Drama'];2002
6537;6646;0.1746031746031746;Valley of the Dolls;['Drama'];1967
14102;70678;0.1746031746031746;Huhwihaji Anha (No Regret);['Drama'];2006
3531;3621;0.1746031746031746;Possession;['Drama', 'Horror'];1981
14104;70684;0.1746031746031746;Daughter of the Nile;['Drama'];1987
14416;72096;0.1746031746031746;Collector, The (Komornik);['Drama'];2005
14423;72124;0.1746031746031746;Vital Signs;['Drama'];1990
6368;6477;0.1746031746031746;Song of Bernadette, The;['Drama'];1943
14444;72228;0.1746031746031746;Creation;['Drama'];2009
14445;72235;0.1746031746031746;Between the Devil and the Deep Blue Sea;['Drama'];1995
14451;72267;0.1746031746031746;Price of Glory;['Drama'];2000
6365;6474;0.1746031746031746;Truce, The (a.k.a. La Tregua);['Drama'];1996
14454;72281;0.1746031746031746;Amour fou, L';['Drama'];1969
14455;72283;0.1746031746031746;Storm Over Asia (Potomok Chingis-Khana);['Drama', 'War'];1928
14456;72287;0.1746031746031746;Bridge, The (Most);['Drama'];2003
14457;72290;0.1746031746031746;Arsenal;['Drama', 'War'];1928
14458;72292;0.1746031746031746;Barren Lives (Vidas Secas);['Drama'];1963
3452;3542;0.1746031746031746;Coming Apart;['Drama'];1969
14461;72300;0.1746031746031746;Hart of London, The;['Drama'];1970
14462;72302;0.1746031746031746;Outskirts (Okraina);['Drama', 'War'];1933
14463;72304;0.1746031746031746;Fires Were Started;['Documentary', 'Drama'];1943
14421;72113;0.1746031746031746;Is Anybody There?;['Drama'];2008
14415;72094;0.1746031746031746;Maradona, the Hand of God (Maradona, la mano di Dio);['Drama'];2007
14115;70726;0.1746031746031746;Adoration;['Drama'];2008
14409;72039;0.1746031746031746;35 Shots of Rum (35 rhums);['Drama'];2008
14371;71873;0.1746031746031746;Moon Warriors, The (Zhan shen chuan shuo);['Action', 'Adventure'];1993
14372;71876;0.1746031746031746;Amelia;['Drama'];2009
14380;71931;0.1746031746031746;5th Day of Peace (Dio è con noi);['Drama', 'War'];1969
6381;6490;0.1746031746031746;Manito;['Drama'];2002
14382;71936;0.1746031746031746;There's Always Tomorrow;['Drama'];1956
14383;71938;0.1746031746031746;Round-Up, The (Szegénylegények);['Drama', 'War'];1966
14384;71940;0.1746031746031746;Taking of Power by Louis XIV, The (Prise de pouvoir par Louis XIV, La);['Drama'];1966
14385;71942;0.1746031746031746;Sound Barrier, The;['Drama'];1952
14388;71973;0.1746031746031746;Outsiders (Ceddo);['Drama'];1977
14390;71978;0.1746031746031746;Mother (Mat);['Drama'];1926
5584;5682;0.1746031746031746;Grey Zone, The;['Drama'];2001
14394;71991;0.1746031746031746;Afterschool;['Drama'];2008
14400;72013;0.1746031746031746;David Copperfield;['Drama'];2000
14403;72022;0.1746031746031746;Cuenca Crime, The (Crimen de Cuenca, El);['Drama'];1980
14404;72027;0.1746031746031746;Korczak;['Drama', 'War'];1990
14465;72310;0.1746031746031746;Chronicle of Anna Magdalena Bach, The (Chronik der Anna Magdalena Bach);['Drama'];1968
14470;72330;0.1746031746031746;Private Lives of Pippa Lee, The;['Drama'];2009
14480;72367;0.1746031746031746;Grey Gardens;['Drama'];2009
14487;72395;0.1746031746031746;Precious;['Drama'];2009
14537;72657;0.1746031746031746;Hitler: A Film from Germany (Hitler - ein Film aus Deutschland);['Drama', 'War'];1977
14542;72678;0.1746031746031746;Région centrale, La;['Drama'];1971
14543;72681;0.1746031746031746;Anatahan;['Drama', 'War'];1953
14544;72683;0.1746031746031746;Limit (Limite);['Drama'];1931
14546;72694;0.1746031746031746;Shrink;['Drama'];2009
6341;6450;0.1746031746031746;Heaven Knows, Mr. Allison;['Drama', 'War'];1957
14550;72703;0.1746031746031746;Me and Orson Welles;['Drama'];2008
6340;6449;0.1746031746031746;From the Terrace;['Drama'];1960
